playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8480950,2021,Ilya Lyubushkin,TOR,D,5on4,77,166.0,13.0,1.3,1.0,0.86,1.0,0.8,1.0,0.76,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,1.0,10.0,2.0,3.0,2.0,6.0,0.0,0.0,4227.0,0.0,0.0,0.0,2.0,0.66,0.02,0.02,0.02,0.02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02,0.98,93.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8476952,2021,Dominic Toninato,WPG,C,5on4,77,208.0,12.0,1.2,1.0,0.9,1.0,0.9,1.0,0.9,112.0,0.94,0.41,0.08,0.29,0.09,0.11,0.02,0.39,0.41,0.39,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.41,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.03,0.0,0.41,0.03,0.03,0.03,12.0,1.0,0.0,1.0,10.0,2.0,1.0,1.0,8.0,2.0,2.0,3921.0,0.0,0.0,0.0,3.0,4.46,1.03,1.01,1.03,1.01,5.0,1.0,0.0,6.0,1.0,1.0,0.0,4.0,0.0,2.0,0.05,0.0,0.97,0.0,0.0,1.0,6.0,6.0,6.0,0.08,0.41,0.41,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.24,0.81,104.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8477210,2021,Buddy Robinson,ANA,R,5on4,32,18.0,5.0,1.43,0.0,0.97,0.0,0.96,0.0,0.93,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.04,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8481186,2021,Logan O'Connor,COL,R,5on4,81,137.0,9.0,5.29,1.0,0.86,1.0,0.87,1.0,0.83,76.0,0.71,0.0,0.04,0.21,0.02,0.33,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.01,0.01,0.01,9.0,1.0,0.0,1.0,7.0,3.0,1.0,1.0,4.0,0.0,1.0,2837.0,0.0,0.0,0.0,1.0,1.37,0.04,0.04,0.04,0.04,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.03,0.0,0.0,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.98,0.66,78.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8476391,2021,T.J. Tynan,LAK,C,5on4,2,263.0,6.0,0.21,1.0,0.5,1.0,0.79,1.0,0.73,8.0,0.77,0.01,0.04,0.18,0.02,0.5,0.26,0.01,0.01,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.01,0.01,0.01,6.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,397.0,0.0,0.0,0.0,0.0,3.06,0.11,0.11,0.11,0.11,2.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.04,0.0,0.0,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8480990,2021,Declan Chisholm,WPG,D,5on4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480304,2021,Jayden Halbgewachs,SJS,L,5on4,3,133.0,3.0,1.33,1.0,0.67,1.0,0.75,1.0,0.69,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,825.0,0.0,0.0,0.0,0.0,1.34,0.15,0.15,0.15,0.15,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.04,0.1,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.03,0.0,0.0,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.58,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8477447,2021,Shea Theodore,VGK,D,5on4,78,11007.0,155.0,61.67,0.85,0.86,0.87,0.84,0.85,0.85,108.0,20.73,1.46,2.06,4.69,0.56,14.83,7.39,1.37,1.46,1.37,6.0,4.0,19.0,12.0,15.0,46.0,11.0,1.0,2.0,0.0,4.0,1.0,11.0,12.0,18.0,30.0,2.0,4.0,0.0,0.0,5.0,4.0,26.0,4.0,1.0,0.61,0.43,0.42,0.0,0.0,1.0,46.0,31.0,31.0,2.0,0.52,0.27,0.0,1.98,1.98,1.86,155.0,95.0,1.0,16.0,43.0,19.0,10.0,30.0,96.0,0.0,0.0,8555.0,4.0,0.0,0.0,2.0,161.77,19.69,18.69,19.69,18.69,165.0,62.0,61.0,288.0,22.0,17.0,3.0,163.0,39.0,25.0,4.31,4.98,10.39,2.0,7.0,13.0,288.0,227.0,227.0,3.89,4.15,4.15,19.43,19.43,18.72,29.41,3.42,3.37,3.42,3.37,33.0,6.0,3.0,42.0,3.0,1.0,1.0,22.0,11.0,6.0,0.56,1.36,1.49,1.0,1.0,1.0,42.0,39.0,39.0,0.36,0.22,0.26,3.51,3.51,3.48,11.26,1.81,228.0,42.0,0.34,0.06,7.0,1.0,5.0,1.0
8478447,2021,Nick Merkley,SJS,R,5on4,9,627.0,13.0,1.76,0.78,0.8,0.85,0.83,0.78,0.87,34.0,0.72,0.01,0.05,0.2,0.02,0.48,0.24,0.01,0.01,0.01,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.02,0.02,0.02,13.0,4.0,0.0,1.0,8.0,2.0,2.0,0.0,9.0,0.0,0.0,893.0,0.0,0.0,0.0,0.0,4.85,0.19,0.19,0.19,0.19,7.0,0.0,4.0,11.0,1.0,0.0,0.0,7.0,0.0,0.0,0.19,0.0,0.0,1.0,0.0,0.0,11.0,7.0,7.0,0.09,0.0,0.0,0.28,0.28,0.27,1.52,0.05,0.05,0.05,0.05,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.01,0.0,0.0,0.07,0.07,0.07,1.7,0.42,24.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
8475246,2021,Kevin Connauton,PHI,D,5on4,39,61.0,3.0,-0.32,1.0,0.79,1.0,0.93,1.0,0.92,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1214.0,0.0,0.0,0.0,1.0,0.71,0.01,0.01,0.01,0.01,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.18,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8482634,2021,Alex Steeves,TOR,C,5on4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475167,2021,Victor Hedman,TBL,D,5on4,82,16930.0,198.0,90.42,0.87,0.81,0.87,0.81,0.86,0.8,85.0,50.12,4.43,4.57,12.05,1.61,33.88,17.46,4.25,4.43,4.25,16.0,12.0,48.0,26.0,29.0,103.0,34.0,6.0,7.0,0.0,8.0,4.0,24.0,25.0,42.0,68.0,2.0,4.0,0.0,4.0,5.0,7.0,66.0,3.0,5.0,1.89,0.32,2.22,2.0,0.0,4.0,103.0,74.0,74.0,2.0,1.19,1.01,0.33,5.29,5.29,5.11,198.0,138.0,0.0,31.0,29.0,29.0,12.0,54.0,103.0,0.0,0.0,7825.0,4.0,6.0,3.0,19.0,289.57,37.11,35.45,37.11,35.45,289.0,110.0,89.0,488.0,47.0,26.0,6.0,255.0,104.0,40.0,6.94,12.5,17.66,8.0,12.0,27.0,488.0,399.0,399.0,6.93,3.84,3.84,40.2,40.2,38.71,48.02,5.5,5.48,5.5,5.48,51.0,12.0,8.0,71.0,3.0,0.0,0.0,41.0,14.0,8.0,1.56,1.87,2.06,0.0,2.0,1.0,71.0,63.0,63.0,0.61,0.0,0.0,6.11,6.11,6.09,10.41,2.42,157.0,38.0,0.51,0.0,6.0,0.0,5.0,0.0
8477021,2021,Alexander Kerfoot,TOR,C,5on4,82,522.0,22.0,11.05,0.9,0.86,0.65,0.85,0.62,0.84,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,1.0,18.0,4.0,3.0,1.0,14.0,1.0,6.0,5835.0,0.0,4.0,2.0,2.0,5.97,1.94,1.08,1.94,1.08,7.0,1.0,3.0,11.0,0.0,1.0,0.0,5.0,0.0,3.0,0.12,0.0,1.82,0.0,0.0,0.0,11.0,8.0,8.0,0.12,0.82,0.82,1.23,1.23,0.93,3.93,0.22,0.18,0.22,0.18,4.0,1.0,1.0,6.0,0.0,1.0,0.0,4.0,1.0,0.0,0.12,0.1,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.04,0.1,0.1,0.16,0.16,0.12,10.9,1.76,173.0,31.0,0.0,0.01,0.0,1.0,0.0,1.0
8480019,2021,Isaac Ratcliffe,PHI,L,5on4,10,616.0,20.0,2.12,0.98,0.85,0.94,0.87,0.93,0.85,51.0,0.82,0.02,0.11,0.17,0.03,0.4,0.28,0.02,0.02,0.02,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.03,0.0,0.0,0.04,0.04,0.04,20.0,6.0,0.0,1.0,13.0,6.0,1.0,3.0,10.0,0.0,0.0,1713.0,0.0,0.0,0.0,0.0,10.27,1.04,1.01,1.04,1.01,6.0,8.0,1.0,15.0,2.0,0.0,0.0,10.0,3.0,1.0,0.24,0.32,0.47,0.0,1.0,1.0,15.0,14.0,14.0,0.23,0.0,0.0,1.26,1.26,1.23,0.76,0.02,0.02,0.02,0.02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.02,0.02,0.02,2.12,0.39,48.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8475728,2021,Johan Larsson,WSH,L,5on4,43,1799.0,40.0,11.03,0.85,0.81,0.9,0.82,0.86,0.79,128.0,3.61,0.44,0.31,0.67,0.11,2.13,1.34,0.43,0.44,0.43,1.0,0.0,4.0,1.0,3.0,8.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,2.0,10.0,1.0,0.0,0.0,4.0,0.0,1.0,0.17,0.0,0.27,1.0,0.0,1.0,8.0,5.0,5.0,0.0,0.08,0.0,0.0,0.51,0.51,0.51,40.0,18.0,1.0,5.0,16.0,6.0,2.0,7.0,25.0,10.0,17.0,4356.0,2.0,0.0,0.0,4.0,21.39,2.94,2.82,2.94,2.82,26.0,5.0,12.0,43.0,5.0,2.0,0.0,17.0,9.0,5.0,0.38,1.05,1.52,1.0,1.0,3.0,43.0,31.0,31.0,0.55,0.24,0.24,3.24,3.24,3.16,3.58,0.53,0.53,0.53,0.53,5.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,0.02,0.26,0.26,0.0,0.0,0.0,5.0,5.0,5.0,0.06,0.0,0.0,0.59,0.59,0.59,4.47,1.07,106.0,23.0,0.0,0.01,0.0,1.0,0.0,1.0
8476891,2021,Matt Grzelcyk,BOS,D,5on4,73,5846.0,128.0,41.78,0.88,0.8,0.85,0.84,0.81,0.82,139.0,8.17,0.47,0.67,1.81,0.25,5.74,3.05,0.47,0.47,0.47,3.0,1.0,5.0,7.0,5.0,17.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,5.0,12.0,1.0,2.0,0.0,1.0,0.0,2.0,11.0,0.0,1.0,0.17,0.0,0.3,0.0,0.0,0.0,17.0,12.0,12.0,0.0,0.17,0.0,0.0,0.64,0.64,0.64,128.0,30.0,5.0,13.0,80.0,23.0,14.0,11.0,80.0,0.0,0.0,12474.0,2.0,0.0,0.0,1.0,87.11,10.32,9.67,10.32,9.67,92.0,33.0,51.0,176.0,7.0,3.0,0.0,92.0,22.0,11.0,2.29,2.66,5.36,0.0,2.0,5.0,176.0,125.0,125.0,1.98,0.67,0.67,11.43,11.43,10.81,20.8,1.45,1.43,1.45,1.43,23.0,6.0,1.0,30.0,1.0,0.0,0.0,22.0,7.0,0.0,0.7,0.75,0.0,1.0,0.0,0.0,30.0,29.0,29.0,0.23,0.0,0.0,1.67,1.67,1.65,22.04,5.5,387.0,76.0,0.1,0.0,1.0,0.0,1.0,0.0
8479325,2021,Charlie McAvoy,BOS,D,5on4,78,13934.0,150.0,77.32,0.81,0.87,0.83,0.85,0.82,0.82,88.0,23.29,1.21,1.98,5.63,0.69,16.23,8.34,1.19,1.21,1.19,5.0,9.0,22.0,13.0,12.0,47.0,18.0,4.0,2.0,2.0,2.0,1.0,12.0,14.0,18.0,31.0,5.0,10.0,0.0,5.0,0.0,9.0,31.0,3.0,1.0,0.61,0.29,0.31,1.0,2.0,1.0,47.0,35.0,35.0,4.0,0.49,0.15,0.23,1.4,1.4,1.38,150.0,109.0,2.0,9.0,30.0,10.0,18.0,35.0,87.0,0.0,0.0,7455.0,10.0,2.0,1.0,12.0,237.87,25.0,23.53,25.0,23.53,237.0,104.0,79.0,420.0,32.0,17.0,6.0,247.0,72.0,22.0,6.57,8.71,9.72,7.0,14.0,11.0,420.0,341.0,341.0,5.46,3.15,3.15,26.79,26.79,25.41,55.1,5.93,5.8,5.93,5.8,64.0,11.0,9.0,84.0,4.0,2.0,1.0,46.0,21.0,8.0,1.02,2.47,2.45,0.0,0.0,4.0,84.0,75.0,75.0,0.7,0.38,0.38,6.19,6.19,6.16,13.55,2.02,230.0,39.0,0.19,0.15,6.0,2.0,4.0,2.0
8481604,2021,Pavel Dorofeyev,VGK,L,5on4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481122,2021,Simon Benoit,ANA,D,5on4,53,26.0,5.0,1.82,0.0,0.92,0.0,0.88,0.0,0.83,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,1292.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.28,36.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
